sourceCode,sourceName,sourceFrequency,sourceAutoAssignedConceptIds,matchScore,mappingStatus,equivalence,statusSetBy,statusSetOn,conceptId,conceptName,domainId,mappingType,comment,createdBy,createdOn,assignedReviewer
4,ATT IMAGE ATTACHMENT,0,,0.76,UNCHECKED,UNREVIEWED,,0,4031047,Fixation,Procedure,MAPS_TO,,<auto>,1751446438597,
1669,Sildenafil,0,,1.00,UNCHECKED,UNREVIEWED,,0,1316262,sildenafil,Drug,MAPS_TO,,<auto>,1751446494219,
944,Cardiac examination (text),0,,0.43,UNCHECKED,UNREVIEWED,,0,4056404,Forensic examination,Procedure,MAPS_TO,,<auto>,1751446507090,
662,Prescription/request requires clarification,0,,0.59,UNCHECKED,UNREVIEWED,,0,706589,Prescription request,Meas Value,MAPS_TO,,<auto>,1751446444160,
1650,Flumazenil,0,,1.00,UNCHECKED,UNREVIEWED,,0,19055153,flumazenil,Drug,MAPS_TO,,<auto>,1751446427928,
1236,Ethambutol,0,,1.00,UNCHECKED,UNREVIEWED,,0,1749301,ethambutol,Drug,MAPS_TO,,<auto>,1751446451947,
1077,Anxiety,0,,1.00,UNCHECKED,UNREVIEWED,,0,45880471,Anxiety,Meas Value,MAPS_TO,,<auto>,1751446444346,
377,Disease due to severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2),0,,0.90,UNCHECKED,UNREVIEWED,,0,756055,Measurement of Severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2),Measurement,MAPS_TO,,<auto>,1751446493864,
1534,Diphenidramine,0,,0.63,UNCHECKED,UNREVIEWED,,0,1129625,diphenhydramine,Drug,MAPS_TO,,<auto>,1751446448640,
434,In right eye,0,,0.91,UNCHECKED,UNREVIEWED,,0,45876703,Right eye,Meas Value,MAPS_TO,,<auto>,1751446494573,
1578,Sodium chloride,0,,1.00,UNCHECKED,UNREVIEWED,,0,967823,sodium chloride,Drug,MAPS_TO,,<auto>,1751446507569,
639,Clinical Consult,0,,0.65,UNCHECKED,UNREVIEWED,,0,4241440,Clinical,Meas Value,MAPS_TO,,<auto>,1751446494784,
192,Green color,0,,1.00,UNCHECKED,UNREVIEWED,,0,4153954,Green color,Meas Value,MAPS_TO,,<auto>,1751446452380,
1779,Loss of smell,0,,0.86,UNCHECKED,UNREVIEWED,,0,4185711,Loss of sense of smell,Condition,MAPS_TO,,<auto>,1751446444873,
1440,Fluticasone & Salmeterol,0,,0.49,UNCHECKED,UNREVIEWED,,0,40144024,fluticasone / salmeterol Metered Dose Inhaler,Drug,MAPS_TO,,<auto>,1751446421902,
1175,Irritability,0,,1.00,UNCHECKED,UNREVIEWED,,0,4184149,Feeling irritable,Observation,MAPS_TO,,<auto>,1751446448920,
396,Unnatural death,0,,0.81,UNCHECKED,UNREVIEWED,,0,4011958,Unnatural,Meas Value,MAPS_TO,,<auto>,1751446428507,
1227,"Diphtheria Toxoid / Haemophilus influenzae b, capsular polysaccharide  / Hepatitis B surface antigen / Pertussis (whole cell) / Tetanus toxoid conjugate vaccine",0,,0.65,UNCHECKED,UNREVIEWED,,0,529118,"Haemophilus influenzae type b, capsular polysaccharide inactivated tetanus toxoid conjugate vaccine",Drug,MAPS_TO,,<auto>,1751446482049,
1015,Pre-ART Visit,0,,0.55,UNCHECKED,UNREVIEWED,,0,41946443,La Mure-Argens,Geography,MAPS_TO,,<auto>,1751446422305,
885,Pain in Testicle,0,,1.00,UNCHECKED,UNREVIEWED,,0,4270932,Pain in testicle,Condition,MAPS_TO,,<auto>,1751446495321,
1638,Calcium & vit,0,,0.53,UNCHECKED,UNREVIEWED,,0,45881609,M & Y,Meas Value,MAPS_TO,,<auto>,1751446445228,
810,Problem added,0,,0.69,UNCHECKED,UNREVIEWED,,0,4119470,Urinary bladder problem,Condition,MAPS_TO,,<auto>,1751446428912,
37,Mycobacterium tuberculosis detected with rifampin resistance,0,,0.74,UNCHECKED,UNREVIEWED,,0,3030365,Mycobacterium tuberculosis rifAMPin resistance gene [Identifier] in Sputum by NAA with probe detection,Measurement,MAPS_TO,,<auto>,1751446482426,
1062,Vaginal discharge,0,,1.00,UNCHECKED,UNREVIEWED,,0,4155070,Vaginal discharge,Condition,MAPS_TO,,<auto>,1751446495399,
581,Allergy to Peanuts,0,,0.74,UNCHECKED,UNREVIEWED,,0,3012494,Peanut IgE Ab [Units/volume] in Serum,Measurement,MAPS_TO,,<auto>,1751446452973,
796,Jaundice,0,,1.00,UNCHECKED,UNREVIEWED,,0,45881353,Jaundice,Meas Value,MAPS_TO,,<auto>,1751446445454,
620,"Thrice daily, after meals",0,,0.69,UNCHECKED,UNREVIEWED,,0,761967,Once daily after meal,Meas Value,MAPS_TO,,<auto>,1751446508403,
1693,Podophillin,0,,0.67,UNCHECKED,UNREVIEWED,,0,947651,podophyllin,Drug,MAPS_TO,,<auto>,1751446422652,
1336,Ipratropium,0,,1.00,UNCHECKED,UNREVIEWED,,0,1112921,ipratropium,Drug,MAPS_TO,,<auto>,1751446495800,
123,Poor sample quality,0,,0.60,UNCHECKED,UNREVIEWED,,0,40760829,Sample quality of Dried blood spot,Measurement,MAPS_TO,,<auto>,1751446482675,
1632,Diphtheria Tetanus Vaccine (DT),0,,0.58,UNCHECKED,UNREVIEWED,,0,4098685,Adverse reaction to diphtheria and tetanus vaccine,Observation,MAPS_TO,,<auto>,1751446480090,
351,Name of Procedure performed,0,,0.63,UNCHECKED,UNREVIEWED,,0,40481991,Reason procedure not performed,Observation,MAPS_TO,,<auto>,1751446449882,
1317,Frusemide & Amiloride,0,,0.49,UNCHECKED,UNREVIEWED,,0,45884287,E & S,Meas Value,MAPS_TO,,<auto>,1751446429626,
142,Fatty casts presence in urine sediment by light microscopy test,0,,0.87,UNCHECKED,UNREVIEWED,,0,3022090,Fatty casts [Presence] in Urine sediment by Light microscopy,Measurement,MAPS_TO,,<auto>,1751446498774,
474,Gram,0,,1.00,UNCHECKED,UNREVIEWED,,0,8504,gram,Unit,MAPS_TO,,<auto>,1751446480401,
1305,Domperidone,0,,1.00,UNCHECKED,UNREVIEWED,,0,19037833,domperidone,Drug,MAPS_TO,,<auto>,1751446445816,
913,HIV test date,0,,0.52,UNCHECKED,UNREVIEWED,,0,3046827,Date lost to HIV treatment therapy,Observation,MAPS_TO,,<auto>,1751446423064,
907,Female condom,0,,1.00,UNCHECKED,UNREVIEWED,,0,36210702,Female condom,Meas Value,MAPS_TO,,<auto>,1751446508964,
1759,Intravenous Block,0,,0.77,UNCHECKED,UNREVIEWED,,0,4332592,Intravenous regional block,Procedure,MAPS_TO,,<auto>,1751446453667,
566,house dust mite allergy,0,,0.82,UNCHECKED,UNREVIEWED,,0,4125382,House dust mite,Observation,MAPS_TO,,<auto>,1751446483314,
1625,Pfizer-BioNTech Covid 19 Vaccine,0,,0.44,UNCHECKED,UNREVIEWED,,0,604221,SARS-CoV-2 vaccine contraindicated,Observation,MAPS_TO,,<auto>,1751446496365,
755,Dosing change,0,,0.72,UNCHECKED,UNREVIEWED,,0,3968676,Dressing change,Meas Value,MAPS_TO,,<auto>,1751446450337,
1360,Miltefosine,0,,1.00,UNCHECKED,UNREVIEWED,,0,44816310,miltefosine,Drug,MAPS_TO,,<auto>,1751446423462,
574,Allergy to Tomatoes,0,,0.72,UNCHECKED,UNREVIEWED,,0,3040762,Tomato IgE Ab/IgE total in Serum,Measurement,MAPS_TO,,<auto>,1751446483291,
789,Influenza-like symptoms,0,,0.71,UNCHECKED,UNREVIEWED,,0,4319159,Influenza-like illness,Condition,MAPS_TO,,<auto>,1751446481195,
997,Patient not using family planning,0,,0.71,UNCHECKED,UNREVIEWED,,0,44804204,Family planning,Observation,MAPS_TO,,<auto>,1751446496904,
466,Drop,0,,1.00,UNCHECKED,UNREVIEWED,,0,9296,drop,Unit,MAPS_TO,,<auto>,1751446496469,
518,Mold,0,,1.00,UNCHECKED,UNREVIEWED,,0,36307605,Mold,Meas Value,MAPS_TO,,<auto>,1751446423598,
1245,Allopurinol,0,,1.00,UNCHECKED,UNREVIEWED,,0,1167322,allopurinol,Drug,MAPS_TO,,<auto>,1751446509373,
1570,Sodium phosphate (Fleet's),0,,0.58,UNCHECKED,UNREVIEWED,,0,939871,sodium phosphate,Drug,MAPS_TO,,<auto>,1751446430456,
321,Surgical service,0,,1.00,UNCHECKED,UNREVIEWED,,0,4149152,Surgical service,Observation,MAPS_TO,,<auto>,1751446446496,
985,Tachypnea,0,,1.00,UNCHECKED,UNREVIEWED,,0,45879564,Tachypnea,Meas Value,MAPS_TO,,<auto>,1751446423875,
1726,Fracture of great toe (S92.4),0,,0.49,UNCHECKED,UNREVIEWED,,0,4016131,Fracture of great toe,Condition,MAPS_TO,,<auto>,1751446499615,
1752,Procedure,0,,1.00,UNCHECKED,UNREVIEWED,,0,4322976,Procedure,Procedure,MAPS_TO,,<auto>,1751446483709,
1709,HIV treatment status,0,,0.73,UNCHECKED,UNREVIEWED,,0,3044754,HIV treatment cohort,Observation,MAPS_TO,,<auto>,1751446484063,
83,Calcium phosphate,0,,1.00,UNCHECKED,UNREVIEWED,,0,19037401,calcium phosphate,Drug,MAPS_TO,,<auto>,1751446450690,
612,Every hour,0,,1.00,UNCHECKED,UNREVIEWED,,0,4023341,Hourly,Meas Value,MAPS_TO,,<auto>,1751446430773,
1300,Diclofenac,0,,1.00,UNCHECKED,UNREVIEWED,,0,1124300,diclofenac,Drug,MAPS_TO,,<auto>,1751446481597,
1747,Amputation of arm (T11.6),0,,0.36,UNCHECKED,UNREVIEWED,,0,37109583,Amputation of left upper extremity,Procedure,MAPS_TO,,<auto>,1751446454421,
1589,Chlorhexidine,0,,1.00,UNCHECKED,UNREVIEWED,,0,1790812,chlorhexidine,Drug,MAPS_TO,,<auto>,1751446497335,
773,Heberden's Node,0,,1.00,UNCHECKED,UNREVIEWED,,0,4155797,Heberden node,Condition,MAPS_TO,,<auto>,1751446496967,
213,Indeterminate,0,,1.00,UNCHECKED,UNREVIEWED,,0,45884091,Indeterminate,Meas Value,MAPS_TO,,<auto>,1751446509926,
1469,Fexofenadine,0,,1.00,UNCHECKED,UNREVIEWED,,0,1153428,fexofenadine,Drug,MAPS_TO,,<auto>,1751446500277,
1558,Phenobarbital,0,,1.00,UNCHECKED,UNREVIEWED,,0,36308343,Phenobarbital,Meas Value,MAPS_TO,,<auto>,1751446446972,
631,Monthly,0,,1.00,UNCHECKED,UNREVIEWED,,0,45879060,Monthly,Meas Value,MAPS_TO,,<auto>,1751446497569,
7,Ondansetron,0,,1.00,UNCHECKED,UNREVIEWED,,0,1000560,ondansetron,Drug,MAPS_TO,,<auto>,1751446431262,
1206,Immunization history,0,,0.83,UNCHECKED,UNREVIEWED,,0,4064492,No immunization history record,Observation,MAPS_TO,,<auto>,1751446424673,
1292,Codeine Phosphate,0,,0.87,UNCHECKED,UNREVIEWED,,0,40241485,codeine phosphate 1 MG,Drug,MAPS_TO,,<auto>,1751446497577,
1740,Tuberculous Meningitis (A17.0),0,,0.56,UNCHECKED,UNREVIEWED,,0,441775,Tuberculosis of meninges,Condition,MAPS_TO,,<auto>,1751446484574,
1490,Triple antibiotic,0,,0.73,UNCHECKED,UNREVIEWED,,0,1035150,Antibiotic,Meas Value,MAPS_TO,,<auto>,1751446455054,
1733,Uterine Inversion (N85.5),0,,0.45,UNCHECKED,UNREVIEWED,,0,196765,Uterine inversion,Condition,MAPS_TO,,<auto>,1751446484969,
316,Neonatal service,0,,1.00,UNCHECKED,UNREVIEWED,,0,3654999,Neonatal service,Observation,MAPS_TO,,<auto>,1751446482327,
672,ActSubstanceAdminSubstitutionCode,0,,0.54,UNCHECKED,UNREVIEWED,,0,45880312,Substitution,Meas Value,MAPS_TO,,<auto>,1751446451664,
1615,Lamivudine (3TC),0,,0.58,UNCHECKED,UNREVIEWED,,0,1704183,lamivudine,Drug,MAPS_TO,,<auto>,1751446425096,
1483,Lansoprazole,0,,1.00,UNCHECKED,UNREVIEWED,,0,929887,lansoprazole,Drug,MAPS_TO,,<auto>,1751446484987,
932,Current every day smoker,0,,1.00,UNCHECKED,UNREVIEWED,,0,45881517,Current every day smoker,Meas Value,MAPS_TO,,<auto>,1751446432129,
1230,Patient Identification Photo,0,,0.80,UNCHECKED,UNREVIEWED,,0,4162863,Patient identification,Observation,MAPS_TO,,<auto>,1751446501426,
600,"Every Monday, Wednesday and Friday",0,,0.86,UNCHECKED,UNREVIEWED,,0,4245247,"Two times a day Monday, Wednesday and Friday",Meas Value,MAPS_TO,,<auto>,1751446447850,
380,Paratyphoid Fever,0,,1.00,UNCHECKED,UNREVIEWED,,0,195177,Paratyphoid fever,Condition,MAPS_TO,,<auto>,1751446455726,
590,Laboratory Animal Dander Allergy,0,,0.60,UNCHECKED,UNREVIEWED,,0,4138133,Animal dander,Observation,MAPS_TO,,<auto>,1751446511253,
1679,Dyphenhydramine,0,,0.74,UNCHECKED,UNREVIEWED,,0,1129625,diphenhydramine,Drug,MAPS_TO,,<auto>,1751446466989,
456,Million units,0,,0.89,UNCHECKED,UNREVIEWED,,0,9689,Million unit,Unit,MAPS_TO,,<auto>,1751446425662,
1194,Mammogram,0,,1.00,UNCHECKED,UNREVIEWED,,0,45876552,Mammogram,Meas Value,MAPS_TO,,<auto>,1751446432363,
1553,Sprironolactone,0,,0.72,UNCHECKED,UNREVIEWED,,0,970250,spironolactone,Drug,MAPS_TO,,<auto>,1751446482863,
354,Hip Pain,0,,1.00,UNCHECKED,UNREVIEWED,,0,4170554,Hip pain,Condition,MAPS_TO,,<auto>,1751446501704,
373,Typhoid fever,0,,1.00,UNCHECKED,UNREVIEWED,,0,192819,Typhoid fever,Condition,MAPS_TO,,<auto>,1751446485309,
1476,Corticosteroid,0,,0.79,UNCHECKED,UNREVIEWED,,0,4114845,Corticosteroid series,Device,MAPS_TO,,<auto>,1751446485570,
1768,Surgeon,0,,1.00,UNCHECKED,UNREVIEWED,,0,1616663,Surgeon,Observation,MAPS_TO,,<auto>,1751446511453,
636,Human immunodeficiency virus (HIV) disease,0,,0.90,UNCHECKED,UNREVIEWED,,0,36310676,Human immunodeficiency virus (HIV),Meas Value,MAPS_TO,,<auto>,1751446499035,
754,Fatigue,0,,1.00,UNCHECKED,UNREVIEWED,,0,45881444,Fatigue,Meas Value,MAPS_TO,,<auto>,1751446425882,
1237,Calcium,0,,1.00,UNCHECKED,UNREVIEWED,,0,19018544,calcium,Drug,MAPS_TO,,<auto>,1751446432583,
307,Obstetrics and gynecology service,0,,1.00,UNCHECKED,UNREVIEWED,,0,4149132,Obstetrics and gynecology service,Observation,MAPS_TO,,<auto>,1751446498742,
92,Three plus,0,,0.68,UNCHECKED,UNREVIEWED,,0,40479567,Present three plus out of three plus,Meas Value,MAPS_TO,,<auto>,1751446511796,
1410,Tetracycline Ophtalmic,0,,0.73,UNCHECKED,UNREVIEWED,,0,40087790,tetracycline Ophthalmic Suspension,Drug,MAPS_TO,,<auto>,1751446456505,
1201,Bacillus Calmette–Guérin vaccine,0,,0.50,UNCHECKED,UNREVIEWED,,0,4142790,Attenuated Mycobacterium bovis,Observation,MAPS_TO,,<auto>,1751446448705,
1499,Bromhexine,0,,1.00,UNCHECKED,UNREVIEWED,,0,19030493,bromhexine,Drug,MAPS_TO,,<auto>,1751446512275,
693,date,0,,1.00,UNCHECKED,UNREVIEWED,,0,42007001,Date,Geography,MAPS_TO,,<auto>,1751446456787,
1545,Nitroglycerin,0,,1.00,UNCHECKED,UNREVIEWED,,0,1361711,nitroglycerin,Drug,MAPS_TO,,<auto>,1751446499257,
1282,Chlorpromazine,0,,1.00,UNCHECKED,UNREVIEWED,,0,794852,chlorpromazine,Drug,MAPS_TO,,<auto>,1751446426358,
1256,Ampicillin & Cloxacillin,0,,0.61,UNCHECKED,UNREVIEWED,,0,1800835,cloxacillin,Drug,MAPS_TO,,<auto>,1751446499600,
196,gram-negative cocci,0,,1.00,UNCHECKED,UNREVIEWED,,0,4081940,Gram-negative coccus,Observation,MAPS_TO,,<auto>,1751446433218,
366,Bleeding Stomach Ulcer,0,,0.79,UNCHECKED,UNREVIEWED,,0,4265600,Gastric ulcer,Condition,MAPS_TO,,<auto>,1751446486574,
756,Currently using birth control,0,,0.63,UNCHECKED,UNREVIEWED,,0,40767334,Are you currently using any method of birth control [PhenX],Observation,MAPS_TO,,<auto>,1751446468200,
296,TB/HIV clinic,0,,0.44,UNCHECKED,UNREVIEWED,,0,1620402,Health center - STD/HIV clinic,Meas Value,MAPS_TO,,<auto>,1751446426788,
482,Oral,0,,1.00,UNCHECKED,UNREVIEWED,,0,45878097,Oral,Meas Value,MAPS_TO,,<auto>,1751446468372,
1016,Antiretroviral Treatment Visit,0,,0.64,UNCHECKED,UNREVIEWED,,0,35625641,Antiretroviral,Observation,MAPS_TO,,<auto>,1751446498504,
1095,"Review of systems, developmental",0,,0.71,UNCHECKED,UNREVIEWED,,0,4187458,Review of systems,Procedure,MAPS_TO,,<auto>,1751446502798,
868,Bulging fontenelle,0,,0.90,UNCHECKED,UNREVIEWED,,0,4011769,Bulging fontanelle,Condition,MAPS_TO,,<auto>,1751446449341,
259,Hospital waiver,0,,0.64,UNCHECKED,UNREVIEWED,,0,36307912,Hospital ward,Meas Value,MAPS_TO,,<auto>,1751446500136,
415,Duration units,0,,0.65,UNCHECKED,UNREVIEWED,,0,4092204,Motor unit duration,Observation,MAPS_TO,,<auto>,1751446457336,
909,Problem,0,,1.00,UNCHECKED,UNREVIEWED,,0,46234711,Problem,Observation,MAPS_TO,,<auto>,1751446468652,
1535,Complex B,0,,0.71,UNCHECKED,UNREVIEWED,,0,21498573,Complex,Meas Value,MAPS_TO,,<auto>,1751446427171,
582,"Allergy, Unspecified",0,,0.63,UNCHECKED,UNREVIEWED,,0,45876258,Unspecified,Meas Value,MAPS_TO,,<auto>,1751446433845,
1389,Primaquine,0,,1.00,UNCHECKED,UNREVIEWED,,0,1751310,primaquine,Drug,MAPS_TO,,<auto>,1751446503144,
1161,"Review of systems, HEENT",0,,0.79,UNCHECKED,UNREVIEWED,,0,4187458,Review of systems,Procedure,MAPS_TO,,<auto>,1751446487374,
389,Essential hypertension,0,,1.00,UNCHECKED,UNREVIEWED,,0,320128,Essential hypertension,Condition,MAPS_TO,,<auto>,1751446513142,
1665,Glycerin,0,,1.00,UNCHECKED,UNREVIEWED,,0,961145,glycerin,Drug,MAPS_TO,,<auto>,1751446457698,
1176,Weight gain,0,,1.00,UNCHECKED,UNREVIEWED,,0,37311268,Weight gain,Measurement,MAPS_TO,,<auto>,1751446427374,
984,Referral for opportunistic infection treatment,0,,0.61,UNCHECKED,UNREVIEWED,,0,4247535,Opportunistic infectious disease,Condition,MAPS_TO,,<auto>,1751446484870,
637,PMTCT,0,,1.00,UNCHECKED,UNREVIEWED,,0,45885209,PMTCT,Meas Value,MAPS_TO,,<auto>,1751446427652,
430,Rectally,0,,0.72,UNCHECKED,UNREVIEWED,,0,42035675,Ally,Geography,MAPS_TO,,<auto>,1751446458022,
812,"Pain, lower extremities",0,,0.71,UNCHECKED,UNREVIEWED,,0,4237900,Structure of fetal lower extremities,Spec Anatomic Site,MAPS_TO,,<auto>,1751446500895,
1219,Diptheria tetanus booster,0,,0.63,UNCHECKED,UNREVIEWED,,0,4015929,Requires a tetanus booster,Observation,MAPS_TO,,<auto>,1751446450258,
1116,Muscle Weakness,0,,1.00,UNCHECKED,UNREVIEWED,,0,79908,Muscle weakness,Condition,MAPS_TO,,<auto>,1751446513643,
757,Pruritus,0,,1.00,UNCHECKED,UNREVIEWED,,0,36210420,Pruritus,Meas Value,MAPS_TO,,<auto>,1751446427954,
839,Tuberculosis Treatment or DOT Program,0,,0.67,UNCHECKED,UNREVIEWED,,0,3042954,Tuberculosis treatment start date,Observation,MAPS_TO,,<auto>,1751446500786,
1396,Pyrimethamine Sulfadoxine,0,,0.84,UNCHECKED,UNREVIEWED,,0,40075892,pyrimethamine / sulfadoxine Oral Tablet,Drug,MAPS_TO,,<auto>,1751446488151,
668,Order discontinued,0,,0.89,UNCHECKED,UNREVIEWED,,0,4132627,Discontinued,Observation,MAPS_TO,,<auto>,1751446504006,
881,Pain in Eye,0,,1.00,UNCHECKED,UNREVIEWED,,0,379031,Pain in eye,Condition,MAPS_TO,,<auto>,1751446458404,
79,Infection by Ascaris Lumbricoides,0,,1.00,UNCHECKED,UNREVIEWED,,0,4177014,Infection by Ascaris lumbricoides,Condition,MAPS_TO,,<auto>,1751446499772,
1126,Abdominal distension,0,,0.87,UNCHECKED,UNREVIEWED,,0,442597,Swollen abdomen,Condition,MAPS_TO,,<auto>,1751446469868,
1760,Local Anesthesia and Sedation,0,,0.76,UNCHECKED,UNREVIEWED,,0,4303995,Local anesthesia,Procedure,MAPS_TO,,<auto>,1751446435057,
1332,Ibuprofen,0,,1.00,UNCHECKED,UNREVIEWED,,0,45882610,Ibuprofen,Meas Value,MAPS_TO,,<auto>,1751446458665,
1184,Clean and dressing,0,,0.62,UNCHECKED,UNREVIEWED,,0,4044710,Dressing,Observation,MAPS_TO,,<auto>,1751446485560,
1419,Valproic Acid,0,,0.79,UNCHECKED,UNREVIEWED,,0,1077386,Poisoning caused by valproic acid,Condition,MAPS_TO,,<auto>,1751446514112,
1083,Chest pain,0,,1.00,UNCHECKED,UNREVIEWED,,0,40761360,Chest pain,Observation,MAPS_TO,,<auto>,1751446504430,
87,Ascorbic acid,0,,1.00,UNCHECKED,UNREVIEWED,,0,19011773,ascorbic acid,Drug,MAPS_TO,,<auto>,1751446428396,
1601,Cefalexin,0,,1.00,UNCHECKED,UNREVIEWED,,0,1786621,cephalexin,Drug,MAPS_TO,,<auto>,1751446470134,
634,Infectious Disease,0,,1.00,UNCHECKED,UNREVIEWED,,0,36308393,Infectious disease,Meas Value,MAPS_TO,,<auto>,1751446418366,
442,Unit,0,,1.00,UNCHECKED,UNREVIEWED,,0,8510,unit,Unit,MAPS_TO,,<auto>,1751446470263,
62,Positive for Plasmodium falciparum,0,,0.85,UNCHECKED,UNREVIEWED,,0,36308334,Plasmodium falciparum,Meas Value,MAPS_TO,,<auto>,1751446451272,
1255,Ampicillin,0,,1.00,UNCHECKED,UNREVIEWED,,0,1717327,ampicillin,Drug,MAPS_TO,,<auto>,1751446418758,
855,Pale conjunctiva,0,,1.00,UNCHECKED,UNREVIEWED,,0,36714423,Pale conjunctiva,Condition,MAPS_TO,,<auto>,1751446486315,
257,Days,0,,1.00,UNCHECKED,UNREVIEWED,,0,36308753,Days,Meas Value,MAPS_TO,,<auto>,1751446418965,
987,Skin examination (text),0,,0.54,UNCHECKED,UNREVIEWED,,0,4150633,Examination of skin,Procedure,MAPS_TO,,<auto>,1751446459442,
1001,Axillary lymph node(s) level 3,0,,0.69,UNCHECKED,UNREVIEWED,,0,42527719,Lymph node(s) [Presence] in Specimen,Measurement,MAPS_TO,,<auto>,1751446505147,
915,Reason for referral (text),0,,0.60,UNCHECKED,UNREVIEWED,,0,4288379,Reason for referral delay,Observation,MAPS_TO,,<auto>,1751446500829,
1748,Transitory tachypnea of newborn (P22.1),0,,0.74,UNCHECKED,UNREVIEWED,,0,321683,Transitory tachypnea of newborn,Condition,MAPS_TO,,<auto>,1751446436075,
740,Diabetic foot ulcer,0,,1.00,UNCHECKED,UNREVIEWED,,0,4159742,Diabetic foot ulcer,Condition,MAPS_TO,,<auto>,1751446470809,
928,Referral for pregnancy termination,0,,0.89,UNCHECKED,UNREVIEWED,,0,4190767,Referral for termination of pregnancy,Observation,MAPS_TO,,<auto>,1751446502373,
1202,Vitamin A,0,,1.00,UNCHECKED,UNREVIEWED,,0,19008339,vitamin A,Drug,MAPS_TO,,<auto>,1751446486818,
850,Intrauterine device,0,,1.00,UNCHECKED,UNREVIEWED,,0,45878990,Intrauterine device,Meas Value,MAPS_TO,,<auto>,1751446514931,
562,Bronchospasm,0,,1.00,UNCHECKED,UNREVIEWED,,0,256717,Bronchospasm,Condition,MAPS_TO,,<auto>,1751446419358,
570,sulfite allergy,0,,0.66,UNCHECKED,UNREVIEWED,,0,4178581,Sulfite salt,Observation,MAPS_TO,,<auto>,1751446451833,
683,Medication dispense status,0,,0.79,UNCHECKED,UNREVIEWED,,0,3024849,Medication dispensed,Observation,MAPS_TO,,<auto>,1751446429636,
1585,Propacaine,0,,0.84,UNCHECKED,UNREVIEWED,,0,929504,proparacaine,Drug,MAPS_TO,,<auto>,1751446459878,
1644,Enoxaparin,0,,1.00,UNCHECKED,UNREVIEWED,,0,36309113,Enoxaparin,Meas Value,MAPS_TO,,<auto>,1751446505562,
1361,Mirtazapine,0,,1.00,UNCHECKED,UNREVIEWED,,0,725131,mirtazapine,Drug,MAPS_TO,,<auto>,1751446501253,
1491,Eye glasses,0,,0.74,UNCHECKED,UNREVIEWED,,0,4246710,Glasses observable,Observation,MAPS_TO,,<auto>,1751446436497,
1268,Calamine,0,,1.00,UNCHECKED,UNREVIEWED,,0,902616,calamine,Drug,MAPS_TO,,<auto>,1751446471152,
35,Invalid,0,,1.00,UNCHECKED,UNREVIEWED,,0,46237613,Invalid,Meas Value,MAPS_TO,,<auto>,1751446487285,
561,Hives,0,,1.00,UNCHECKED,UNREVIEWED,,0,36310624,Hives,Meas Value,MAPS_TO,,<auto>,1751446487425,
519,Latex,0,,1.00,UNCHECKED,UNREVIEWED,,0,45883966,Latex,Meas Value,MAPS_TO,,<auto>,1751446501530,
1712,Lost to follow-up,0,,1.00,UNCHECKED,UNREVIEWED,,0,4163894,Lost to follow-up,Observation,MAPS_TO,,<auto>,1751446452284,
813,Renal disease,0,,1.00,UNCHECKED,UNREVIEWED,,0,198124,Kidney disease,Condition,MAPS_TO,,<auto>,1751446502991,
225,"Neisseria gonorrhoeae polymerase chain reaction, qualitative",0,,0.88,UNCHECKED,UNREVIEWED,,0,37394109,Neisseria gonorrhoeae polymerase chain reaction,Measurement,MAPS_TO,,<auto>,1751446503382,
273,Nigerian naira,0,,1.00,UNCHECKED,UNREVIEWED,,0,44818625,Nigerian naira,Currency,MAPS_TO,,<auto>,1751446471656,
627,Twice daily after meals,0,,0.79,UNCHECKED,UNREVIEWED,,0,4222692,Twice a day after meals,Meas Value,MAPS_TO,,<auto>,1751446460889,
543,allergy to sufentanil,0,,0.75,UNCHECKED,UNREVIEWED,,0,19078219,sufentanil,Drug,MAPS_TO,,<auto>,1751446430506,
151,Triple phosphate crystals,0,,1.00,UNCHECKED,UNREVIEWED,,0,45878400,Triple phosphate crystals,Meas Value,MAPS_TO,,<auto>,1751446420237,
404,Primary Genital Syphilis,0,,1.00,UNCHECKED,UNREVIEWED,,0,79742,Primary genital syphilis,Condition,MAPS_TO,,<auto>,1751446433973,
990,Testicular Mass,0,,1.00,UNCHECKED,UNREVIEWED,,0,4339088,Testicular mass,Condition,MAPS_TO,,<auto>,1751446502167,
717,Heparinoids,0,,1.00,UNCHECKED,UNREVIEWED,,0,19113045,heparinoids,Drug,MAPS_TO,,<auto>,1751446503367,
381,Gastroesophageal reflux disease,0,,1.00,UNCHECKED,UNREVIEWED,,0,318800,Gastroesophageal reflux disease,Condition,MAPS_TO,,<auto>,1751446437377,
705,Admitted to location (text/code),0,,0.44,UNCHECKED,UNREVIEWED,,0,45882185,Admitted,Meas Value,MAPS_TO,,<auto>,1751446515858,
1174,Cellulitis of Head,0,,1.00,UNCHECKED,UNREVIEWED,,0,4028238,Cellulitis of head,Condition,MAPS_TO,,<auto>,1751446431223,
595,Hymenoptera Allergy,0,,0.80,UNCHECKED,UNREVIEWED,,0,4026403,Order Hymenoptera,Observation,MAPS_TO,,<auto>,1751446461684,
1132,Scrotal Mass,0,,1.00,UNCHECKED,UNREVIEWED,,0,4207230,Scrotal mass,Condition,MAPS_TO,,<auto>,1751446434397,
